10784,JNL170423,06/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,99.0200,LITRE,1.7400,(172.29),(17.23),(189.52)
10784,JNL170423,08/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,132.7200,LITRE,1.7400,(230.93),(23.09),(254.02)
10784,JNL170423,11/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,194.4200,LITRE,1.7400,(338.29),(33.83),(372.12)
10784,JNL170423,15/03/23,Starcard,AMPOL FOODARY GREENACRE,,123.4800,LITRE,1.7400,(214.86),(21.49),(236.35)
10784,JNL170423,15/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,109.6900,LITRE,1.7400,(190.86),(19.09),(209.95)
10784,JNL170423,16/03/23,Starcard,EG AMPOL 91769 BURWOOD,,65.2500,LITRE,1.7400,(113.54),(11.35),(124.89)
10784,JNL170423,21/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,166.7600,LITRE,1.7400,(290.16),(29.02),(319.18)
10784,JNL170423,24/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,140.6000,LITRE,1.7400,(244.64),(24.46),(269.10)
10784,JNL170423,28/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,96.4100,LITRE,1.7400,(167.75),(16.78),(184.53)
10784,JNL170423,31/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,157.3800,LITRE,1.7400,(273.84),(27.38),(301.22)
10784,1,0,7,8,4
10785,JNL170423,02/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,151.2400,LITRE,1.7400,(263.16),(26.32),(289.48)
10785,JNL170423,06/03/23,Starcard,AMPOL FOODARY CONCORD,,162.1400,LITRE,1.7400,(282.12),(28.21),(310.33)
10785,JNL170423,06/03/23,Starcard,AMPOL FOODARY GREENACRE,,32.8100,LITRE,1.7000,(55.78),(5.58),(61.36)
10785,JNL170423,08/03/23,Starcard,AMPOL FOODARY CONCORD,,152.8000,LITRE,1.7400,(265.87),(26.59),(292.46)
10785,JNL170423,11/03/23,Starcard,EG AMPOL 91996 GREENACRE,,80.7500,LITRE,1.7400,(140.51),(14.05),(154.56)
10785,JNL170423,16/03/23,Starcard,AMPOL FOODARY CONCORD,,45.9400,LITRE,1.7400,(79.94),(7.99),(87.93)
10785,JNL170423,17/03/23,Starcard,AMPOL FOODARY CONCORD,,95.4700,LITRE,1.7400,(166.12),(16.61),(182.73)
10785,JNL170423,18/03/23,Starcard,AMPOL FOODARY CONCORD,,65.2300,LITRE,1.7400,(113.50),(11.35),(124.85)
10785,JNL170423,21/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,197.6300,LITRE,1.7400,(343.88),(34.39),(378.27)
10785,JNL170423,22/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,163.1600,LITRE,1.7400,(283.90),(28.39),(312.29)
10785,JNL170423,24/03/23,Starcard,AMPOL FOODARY CONCORD,,164.9200,LITRE,1.7400,(286.96),(28.70),(315.66)
10785,JNL170423,27/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,127.3400,LITRE,1.7400,(221.57),(22.16),(243.73)
10785,JNL170423,29/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,115.5200,LITRE,1.7400,(201.00),(20.10),(221.10)
